r_over_lB,density_mean_2pi_rho_lB2,density_stderr,Q_mean,Q_stderr
13.970704,0.33375621,0.00099268103,-0.33294447,0.0046952186
13.990381,0.33487507,0.001219727,-0.33265124,0.004700946
14.010052,0.33142349,0.0012330086,-0.33301448,0.0047067915
14.029718,0.33315114,0.0011813322,-0.33304913,0.0047121509
14.049378,0.33242105,0.0011995302,-0.33322264,0.0047176703
14.069033,0.33436051,0.0012236441,-0.33302728,0.0047234071
14.088684,0.33421261,0.0013466607,-0.33286005,0.0047303459
14.108329,0.33233886,0.0012358366,-0.33304919,0.0047361818
14.127969,0.33266381,0.0011334496,-0.33317652,0.0047410852
14.147605,0.33445328,0.0012120487,-0.33296352,0.0047466861
14.167235,0.33406985,0.0011676636,-0.33282344,0.0047518783
14.186861,0.33441632,0.001293526,-0.33261747,0.0047582424
14.206483,0.33366615,0.001082781,-0.33255417,0.0047626967
14.2261,0.33238436,0.0013855451,-0.33273466,0.0047699813
14.245713,0.33169564,0.0013107472,-0.33304613,0.0047764911
14.265321,0.33471463,0.0012449661,-0.33278342,0.0047823564
14.284925,0.33247335,0.0010543013,-0.33294698,0.0047865582
14.304525,0.33308107,0.0013712218,-0.33299496,0.0047936576
14.324121,0.33206331,0.0011136702,-0.3332365,0.0047983347
14.343712,0.33324181,0.0011763281,-0.33325391,0.0048035476
14.3633,0.33384284,0.0011364289,-0.33315701,0.0048084077
14.382884,0.33274918,0.0014036573,-0.33326811,0.0048158128
14.402465,0.33645347,0.0012394613,-0.33267469,0.004821579
14.422041,0.33513263,0.0010745303,-0.33233248,0.0048259081
14.441614,0.33445099,0.001207485,-0.33211991,0.0048313692
14.461184,0.33145562,0.0010652522,-0.33247703,0.0048356153
14.48075,0.33348305,0.0010563515,-0.33244856,0.0048397871
14.500313,0.33197457,0.0013722414,-0.33270698,0.0048468189
14.519872,0.33555571,0.0010535033,-0.33228431,0.0048509587
14.539428,0.33261267,0.0012194738,-0.33242137,0.0048565
14.558982,0.33404432,0.0011716228,-0.33228615,0.0048616094
14.578532,0.33095198,0.0012382104,-0.33273906,0.0048673098
14.598079,0.33442897,0.0012256628,-0.33253068,0.0048728887
14.617623,0.33453392,0.0014369262,-0.33230234,0.0048805462
14.637165,0.3333204,0.0012386601,-0.3323048,0.0048862286
14.656704,0.33171861,0.0011814683,-0.33261191,0.0048913926
14.67624,0.33452998,0.0012262409,-0.33238432,0.0048969493
14.695773,0.33444722,0.0012099946,-0.33217247,0.0049023537
14.715305,0.33370082,0.0012057118,-0.33210257,0.004907714
14.734833,0.33475682,0.0010682805,-0.33183184,0.0049119179
14.75436,0.33451259,0.0013155829,-0.33160756,0.0049182866
14.773884,0.33259781,0.0011396143,-0.33174745,0.0049230601
14.793406,0.33453293,0.0011581066,-0.3315193,0.004927985
14.812926,0.33186109,0.0011618491,-0.3317993,0.0049329367
14.832444,0.33323792,0.0011029253,-0.33181745,0.0049373947
14.85196,0.33303855,0.001036746,-0.33187351,0.0049413304
14.871475,0.33387556,0.0010504651,-0.33177039,0.0049453676
14.890987,0.33460107,0.00098677392,-0.33152928,0.0049489274
14.910498,0.33488745,0.0012225093,-0.3312337,0.0049543863
14.930007,0.33147114,0.0011408589,-0.33158787,0.0049591354
14.949515,0.33417208,0.001181867,-0.33142835,0.004964227
14.969021,0.33255531,0.001066695,-0.33157632,0.0049683707
14.988526,0.33427577,0.001083107,-0.33139708,0.0049726394
15.00803,0.33234244,0.0012158683,-0.33158554,0.0049780134
15.027532,0.33243225,0.0011042578,-0.33175691,0.0049824417
15.047033,0.33348571,0.0012791579,-0.33172793,0.0049883777
15.066533,0.33251985,0.0013358359,-0.33188265,0.0049948433
15.086033,0.33141204,0.00098895483,-0.33224806,0.0049983835
15.105531,0.33511059,0.0011120849,-0.33191004,0.0050028565
15.125028,0.33289137,0.0012329195,-0.3319941,0.0050083488
15.144525,0.33295632,0.0011846745,-0.33206581,0.0050134144
15.164021,0.33250211,0.0013709408,-0.3322239,0.0050201902
15.183517,0.33305663,0.00093928339,-0.33227652,0.0050233676
15.203012,0.33339103,0.0013252019,-0.33226555,0.0050296866
15.222506,0.3338412,0.0011507497,-0.33216896,0.0050344461
15.242001,0.33465922,0.0011469666,-0.33191679,0.0050391699
15.261495,0.3342672,0.0010929421,-0.33173918,0.0050434553
15.280988,0.33333015,0.0012440616,-0.33173978,0.0050490024
15.300482,0.33470895,0.00094864225,-0.33147815,0.005052225
15.319976,0.33294617,0.0012841341,-0.33155179,0.0050581247
15.339469,0.33383733,0.0011796358,-0.33145593,0.0050630979
15.358963,0.33311059,0.0014929374,-0.3314983,0.0050710535
15.378457,0.33105562,0.0011086002,-0.3319315,0.0050754349
15.397951,0.33226716,0.0012254614,-0.33213427,0.0050807835
15.417446,0.3340172,0.0012997363,-0.33200421,0.0050867935
15.436941,0.33178446,0.00094589702,-0.33229879,0.0050899737
15.456436,0.33395436,0.0010826698,-0.33218067,0.005094137
15.475932,0.33220057,0.0013314398,-0.33239611,0.005100427
15.495429,0.33394364,0.0012068545,-0.33228004,0.0051055892
15.514927,0.33310061,0.0012742109,-0.3323243,0.0051113375
15.534425,0.33197434,0.001109737,-0.33258277,0.0051156933
15.553924,0.33466187,0.0010135848,-0.33233009,0.0051193241
15.573424,0.33094589,0.0010101838,-0.33278416,0.0051229281
15.592926,0.33440956,0.0011131026,-0.33257947,0.0051273004
15.612428,0.33191857,0.0012859883,-0.33284855,0.0051331306
15.631932,0.33346373,0.0012210545,-0.33282375,0.0051383813
15.651436,0.33274745,0.0011893856,-0.33293518,0.0051433581
15.670943,0.3348124,0.0012218008,-0.33265387,0.0051486047
15.69045,0.33341785,0.0010374433,-0.3326378,0.0051523841
15.70996,0.33358463,0.0013055878,-0.33259,0.0051583641
15.72947,0.33370741,0.0011114841,-0.33251886,0.0051626938
15.748983,0.33362785,0.0011104619,-0.33246284,0.0051670119
15.768497,0.33165451,0.0012748875,-0.33278214,0.005172698
15.788013,0.33289642,0.0012251787,-0.33286524,0.0051779438
15.807531,0.33408143,0.0011959109,-0.33272296,0.0051829369
15.827051,0.33264678,0.0013952124,-0.33285353,0.0051897253
15.846573,0.33080926,0.0012773274,-0.33333359,0.0051954082
15.866098,0.33167326,0.0010154434,-0.33364931,0.0051989965
15.885624,0.33246259,0.0012495553,-0.33381492,0.0052044254
15.905153,0.33279221,0.0011772651,-0.33391784,0.0052092396
15.924684,0.33258992,0.0011137221,-0.33405923,0.0052135443
15.944218,0.33273865,0.001209308,-0.33417233,0.0052186151
15.963754,0.33259665,0.0011143277,-0.33431244,0.0052229168
15.983293,0.33280402,0.0012804688,-0.33441311,0.0052285914
16.002834,0.3333152,0.0010634022,-0.33441656,0.0052325015
16.022379,0.33337933,0.0013029831,-0.33440781,0.0052383666
16.041926,0.33217379,0.0011729431,-0.33462835,0.0052431145
16.061476,0.33341655,0.0013588825,-0.33461252,0.0052494804
16.081029,0.33472653,0.0011982101,-0.33434755,0.0052544245
16.100585,0.33207158,0.001325108,-0.33458752,0.005260465
16.120145,0.33286914,0.0014184725,-0.33467581,0.0052673782
16.139708,0.33534013,0.0010702975,-0.33429413,0.0052713101
16.159274,0.33353086,0.0010588701,-0.33425657,0.0052751556
16.178843,0.33215587,0.00099329618,-0.33448051,0.0052785373
16.198416,0.33384112,0.0012078169,-0.33438393,0.0052835334
16.217993,0.33438989,0.0011510133,-0.33418298,0.0052880665
16.237573,0.33396501,0.0011968847,-0.33406285,0.0052929637
16.257157,0.33311992,0.00087106399,-0.33410344,0.0052955558
16.276745,0.3329452,0.0013828661,-0.33417725,0.005302083
16.296337,0.33214025,0.001127995,-0.33440417,0.0053064214
16.315933,0.33403288,0.0013475906,-0.33427112,0.0053126074
16.335533,0.33190135,0.00097139472,-0.33454347,0.0053158188
16.355137,0.33262198,0.0012481137,-0.33467876,0.0053211163
16.374745,0.33269962,0.0011769528,-0.33479929,0.0053258225
16.394358,0.33566335,0.0011646184,-0.33435614,0.0053304265
16.413975,0.33331109,0.0011818176,-0.33436037,0.0053351634
16.433596,0.33288269,0.0011010703,-0.33444608,0.0053392717
16.453222,0.33295006,0.001088599,-0.33451897,0.0053432844
16.472853,0.33179046,0.0012164709,-0.33481241,0.0053482909
16.492488,0.33414421,0.0013304945,-0.33465819,0.0053542739
16.512129,0.33112406,0.0010390834,-0.33507837,0.0053579197
16.531774,0.3348244,0.0013228897,-0.33479479,0.0053638239
16.551424,0.33361901,0.0011969964,-0.33474045,0.0053686529
16.571079,0.33169627,0.0011064321,-0.33505181,0.0053727755
16.59074,0.33403703,0.0012160234,-0.33491797,0.0053777509
16.610406,0.33260211,0.0012813096,-0.33505704,0.0053832695
16.630077,0.33292509,0.0012910434,-0.33513468,0.0053888665
16.649753,0.33264937,0.0011369465,-0.33526477,0.0053932032
16.669435,0.33382766,0.0011961078,-0.33517075,0.0053979988
16.689122,0.33255331,0.0012489916,-0.3353191,0.0054032231
16.708816,0.33422891,0.0011293615,-0.33514878,0.0054074907
16.728515,0.33475619,0.0013400404,-0.33487816,0.0054134934
16.748219,0.33371328,0.0013598324,-0.3348059,0.0054196677
16.76793,0.33318217,0.0011114776,-0.33483465,0.0054237888
16.787647,0.3350012,0.001007315,-0.33451744,0.0054271713
16.807369,0.33395678,0.0011234845,-0.33439886,0.005431376
16.827098,0.33306754,0.0011245816,-0.33444942,0.0054355857
16.846834,0.33278274,0.0011552212,-0.33455413,0.0054400244
16.866575,0.33339992,0.0012699777,-0.33454147,0.0054453839
16.886323,0.33146539,0.00099682967,-0.33489674,0.0054486832
16.906078,0.33290792,0.0012209859,-0.33497765,0.0054536295
16.925839,0.33413522,0.0011626243,-0.33482513,0.0054581104
16.945607,0.33491802,0.0011470783,-0.33452374,0.0054624687
16.965381,0.33352091,0.0012058088,-0.33448807,0.0054672807
16.985163,0.33267187,0.0011271525,-0.33461387,0.0054714819
17.004951,0.33295943,0.0012135116,-0.33468498,0.0054763475
17.024747,0.33495476,0.0010126225,-0.3343766,0.0054797329
17.04455,0.33337023,0.0011587526,-0.33436959,0.0054841628
17.06436,0.33533303,0.0011899736,-0.33398926,0.0054888307
17.084177,0.33355269,0.0011964722,-0.33394754,0.0054935458
17.104002,0.33234248,0.0012421835,-0.33413599,0.0054986234
17.123834,0.33280074,0.00099474415,-0.33423729,0.0055018772
17.143674,0.33260752,0.0010110722,-0.33437533,0.0055052366
17.163521,0.33426114,0.0013989573,-0.33419887,0.0055116624
17.183376,0.33328589,0.0013135471,-0.33420789,0.0055173213
17.20324,0.33658766,0.0011862869,-0.33358895,0.0055219325
17.223111,0.33232931,0.0009682336,-0.33377991,0.0055250022
17.24299,0.33335149,0.0012737577,-0.33377646,0.0055303108
17.262877,0.33340611,0.0011351802,-0.33376261,0.0055345235
17.282773,0.33252674,0.0012063894,-0.33391602,0.0055392775
17.302677,0.33353665,0.0011331794,-0.33387735,0.0055434686
17.322589,0.3344212,0.0012500012,-0.33367045,0.005548564
17.34251,0.33217143,0.0010955773,-0.33389143,0.0055524751
17.362439,0.33529646,0.0010290126,-0.33351806,0.0055559231
17.382378,0.33227331,0.001416376,-0.33371967,0.0055624498
17.402325,0.33391971,0.0011856912,-0.33360815,0.0055670191
17.422281,0.33385255,0.0011834237,-0.3335094,0.0055715671
17.442245,0.33255356,0.001137218,-0.33365771,0.0055757637
17.462219,0.33240518,0.0011580949,-0.33383423,0.0055801124
17.482203,0.33374779,0.0012834403,-0.33375541,0.0055854488
17.502195,0.33404242,0.0012303806,-0.33362054,0.0055903486
17.522197,0.33382057,0.0011102687,-0.33352788,0.0055943352
17.542208,0.33287522,0.0012064295,-0.33361501,0.0055990387
17.562229,0.33071141,0.0012612597,-0.33411367,0.0056041749
17.58226,0.33267756,0.0013224525,-0.33423839,0.0056098162
17.6023,0.33448625,0.0011053927,-0.33401912,0.0056137542
17.622351,0.33410419,0.0011931015,-0.33387251,0.0056183385
17.642411,0.33129728,0.0010434333,-0.33425975,0.0056218422
17.662481,0.33266817,0.0012190374,-0.33438625,0.005626621
17.682562,0.33084291,0.0012550373,-0.33485991,0.0056316818
17.702652,0.33339914,0.0012556487,-0.33484739,0.0056367429
17.722754,0.33436019,0.00083441355,-0.33465209,0.0056389765
17.742865,0.33388893,0.0012543354,-0.33454643,0.0056440205
17.762987,0.33205798,0.0013219436,-0.33478899,0.0056496177
17.78312,0.33381343,0.0010878357,-0.33469768,0.0056534048
17.803264,0.33313242,0.0012000472,-0.33473589,0.0056580101
17.823419,0.33291126,0.0011435961,-0.33481616,0.005662189
17.843584,0.33242617,0.0012934588,-0.3349887,0.0056675305
17.863761,0.33452322,0.0013349808,-0.33476239,0.0056732149
17.883949,0.33560549,0.0012333237,-0.33433025,0.005678062
17.904148,0.33310057,0.0010264401,-0.33437452,0.005681417
17.924359,0.33365248,0.0011029901,-0.33431382,0.0056852885
17.944581,0.33483099,0.0011779045,-0.33402898,0.0056897006
17.964815,0.33513806,0.0011608738,-0.33368574,0.0056939828
17.98506,0.33358457,0.0012759566,-0.33363795,0.0056991518
18.005317,0.33393956,0.0012405968,-0.33352266,0.0057040339
18.025587,0.33264295,0.0012701578,-0.33365396,0.005709147
18.045868,0.33236236,0.0012798417,-0.33383863,0.0057143337
18.066162,0.33370143,0.0011225596,-0.33376862,0.0057183207
18.086468,0.33246952,0.0010243485,-0.33393291,0.0057216385
18.106786,0.33271686,0.001288152,-0.33405016,0.0057268813
18.127117,0.33225846,0.0011067635,-0.33425459,0.0057307484
18.14746,0.33324015,0.0010131682,-0.33427231,0.0057339872
18.167816,0.33393825,0.0012953553,-0.33415726,0.0057392773
18.188185,0.3333412,0.0010066579,-0.33415577,0.0057424698
18.208567,0.3371168,0.0011280153,-0.33343619,0.005746476
18.228962,0.33611589,0.00098518961,-0.33290697,0.00574953
18.24937,0.33336598,0.0012050315,-0.33290076,0.005754096
18.269791,0.33320206,0.0013362589,-0.33292573,0.0057597057
18.290226,0.33449674,0.0011269211,-0.33270446,0.0057636921
18.310675,0.33336383,0.0010193374,-0.33269866,0.0057669517
18.331137,0.33302808,0.0010684872,-0.33275672,0.005770531
18.351612,0.33398509,0.0011996906,-0.33263276,0.0057750402
18.372102,0.33386196,0.0011347296,-0.33253222,0.0057790713
18.392606,0.335366,0.0011803583,-0.33214562,0.00578343
18.413124,0.33535349,0.0013404533,-0.33176141,0.0057890463
18.433656,0.33446099,0.001186339,-0.33154694,0.0057934416
18.454202,0.33393602,0.00099020533,-0.33143231,0.0057965018
18.474763,0.33356608,0.0011594658,-0.33138805,0.0058006949
18.495339,0.33566225,0.0011650184,-0.33094511,0.0058049253
18.515929,0.33512808,0.00115524,-0.33060377,0.0058090819
18.536534,0.33386602,0.0011281609,-0.33050245,0.0058130431
18.557154,0.33454998,0.0012166146,-0.33027106,0.0058176465
18.577789,0.33234099,0.0013296887,-0.33045979,0.0058231406
18.59844,0.33519699,0.0010921663,-0.33010535,0.0058268442
18.619105,0.33276545,0.0010958783,-0.33021335,0.0058305707
18.639787,0.33268693,0.0011307215,-0.33033629,0.0058345353
18.660484,0.33184992,0.0011586118,-0.33061842,0.005838695
18.681196,0.33386396,0.001067942,-0.3305175,0.0058422268
18.701925,0.3342592,0.0012209259,-0.33034141,0.0058468397
18.722669,0.33271331,0.0011988294,-0.33045934,0.0058512837
18.74343,0.335276,0.0012501628,-0.33008986,0.0058561126
18.764207,0.33200739,0.0011038092,-0.33034204,0.0058598743
18.785,0.33416476,0.0012090067,-0.33018391,0.005864384
18.80581,0.33344429,0.0012090146,-0.33016281,0.0058688903
18.826636,0.33440486,0.0013242167,-0.32995901,0.0058742917
18.84748,0.33450259,0.0012055673,-0.32973663,0.0058787648
18.86834,0.33458019,0.0012312351,-0.32949949,0.0058834268
18.889217,0.33355916,0.0012540287,-0.32945654,0.0058882591
18.910112,0.33142949,0.001041701,-0.32981863,0.0058915912
18.931024,0.33728505,0.0013905821,-0.32906706,0.0058975244
18.951953,0.33540267,0.0012269327,-0.32867349,0.0059021392
18.9729,0.3322672,0.0012723991,-0.32887626,0.0059070982
18.993865,0.33256013,0.0010508046,-0.32902331,0.005910478
19.014848,0.33340491,0.0011757888,-0.3290097,0.0059147069
19.035848,0.33300208,0.0010049545,-0.3290727,0.0059177943
19.056867,0.33246314,0.0013628182,-0.3292382,0.0059234679
19.077905,0.33284549,0.0010653291,-0.32933099,0.0059269321
19.098961,0.33402937,0.0012259851,-0.32919861,0.0059315169
19.120035,0.33304541,0.0011538264,-0.32925337,0.0059355749
19.141128,0.33334053,0.0012016199,-0.329252,0.0059399729
19.162241,0.33325398,0.0011266893,-0.32926709,0.0059438369
19.183372,0.33323703,0.0012475933,-0.32928541,0.0059485711
19.204522,0.33221638,0.0012726728,-0.32949784,0.0059534936
19.225692,0.33372718,0.001380621,-0.32942293,0.0059592814
19.246882,0.33274771,0.0012056062,-0.32953432,0.0059636911
19.268091,0.33416158,0.0012526146,-0.32937679,0.0059684476
19.28932,0.33193299,0.0012105568,-0.32964312,0.0059728867
19.310569,0.33373916,0.0011767285,-0.32956594,0.0059770781
19.331839,0.33396097,0.0010238189,-0.32944657,0.0059802491
19.353128,0.3333552,0.001258694,-0.32944241,0.0059850386
19.374438,0.33333383,0.0010958011,-0.32944232,0.0059886662
19.395769,0.33500067,0.001351777,-0.3291252,0.0059941822
19.417121,0.33383714,0.0012299202,-0.32902939,0.0059987447
19.438493,0.33387785,0.0010451226,-0.32892582,0.006002037
19.459887,0.3325272,0.0011359647,-0.32907914,0.0060059242
19.481302,0.33502897,0.0012950886,-0.32875665,0.0060109729
19.502738,0.33364505,0.0012688153,-0.32869736,0.0060158149
19.524197,0.33313284,0.0011885984,-0.32873549,0.0060200608
19.545677,0.33342368,0.0010802053,-0.32871831,0.0060235654
19.567179,0.33119337,0.0012340019,-0.32912531,0.0060281358
19.588703,0.33180448,0.0012416273,-0.32941608,0.0060327594
19.610249,0.33430834,0.001071541,-0.32923065,0.0060362007
19.631818,0.33446832,0.0012475359,-0.32901478,0.0060408622
19.65341,0.33192848,0.0011669275,-0.32928197,0.0060449377
19.675025,0.33031415,0.0010838063,-0.32985619,0.0060484512
19.696662,0.33327326,0.0012538595,-0.32986762,0.0060531505
19.718323,0.3323984,0.0013303547,-0.33004543,0.0060584362
19.740007,0.33401248,0.0013564963,-0.32991626,0.0060639269
19.761715,0.33278021,0.0012811682,-0.33002146,0.0060688205
19.783447,0.33293973,0.0010196782,-0.33009632,0.0060719184
19.805202,0.33398688,0.0012820988,-0.32997202,0.0060768126
19.826982,0.33337088,0.0011857628,-0.32996488,0.0060809959
19.848786,0.33349491,0.0012237444,-0.32993415,0.0060854483
19.870615,0.33184404,0.0013972562,-0.3302174,0.0060912479
19.892468,0.33306752,0.0012174966,-0.33026796,0.0060956476
19.914347,0.33315251,0.00125443,-0.33030235,0.0061003147
19.93625,0.33079941,0.001258841,-0.33078428,0.0061050112
19.958179,0.33292076,0.001161209,-0.33086274,0.0061090045
19.980133,0.33282646,0.0012934996,-0.33095915,0.006113956
20.002113,0.33219964,0.0012504898,-0.33117476,0.00611858
20.024119,0.33349863,0.0010843713,-0.33114332,0.0061220548
20.046151,0.33250067,0.0011872144,-0.33130169,0.0061262174
20.06821,0.33222516,0.00099905761,-0.33151245,0.0061291633
20.090294,0.33474029,0.0011691055,-0.33124486,0.0061331952
20.112406,0.33313459,0.0010692467,-0.33128266,0.0061365658
20.134545,0.33207261,0.001106317,-0.33152244,0.006140172
20.156711,0.33379678,0.0015676794,-0.3314343,0.0061474067
20.178904,0.33584341,0.0013421774,-0.3309569,0.0061527044
20.201125,0.33090819,0.0011527782,-0.33141814,0.0061566096
20.223373,0.33281065,0.0011841607,-0.33151755,0.0061607275
20.24565,0.33531688,0.0009996769,-0.3311403,0.0061636606
20.267955,0.33395354,0.0012763531,-0.33102234,0.006168439
20.290288,0.33208389,0.0013421892,-0.33125997,0.0061737187
20.312651,0.33316556,0.0011054403,-0.33129188,0.0061772976
20.335042,0.33281291,0.0014140703,-0.33139086,0.0061831493
20.357462,0.33322352,0.0010726695,-0.33141175,0.0061865141
20.379912,0.33149798,0.0011998277,-0.33176082,0.0061907212
20.402391,0.3313412,0.0011634688,-0.3321397,0.0061946747
20.4249,0.33404069,0.0012600996,-0.33200517,0.0061993089
20.44744,0.33429128,0.0011067209,-0.33182297,0.0062028812
20.47001,0.33214943,0.0011117205,-0.33204814,0.0062064838
20.49261,0.33248095,0.001218201,-0.33221026,0.0062108069
20.515241,0.33507225,0.00098002467,-0.33187953,0.0062136031
20.537904,0.33218451,0.0012888966,-0.33209803,0.0062184367
20.560598,0.33412181,0.0010962915,-0.33194807,0.0062219313
20.583323,0.33204383,0.0012176629,-0.33219332,0.0062262398
20.60608,0.33274406,0.0013195006,-0.33230539,0.0062312953
20.62887,0.33154615,0.001329131,-0.33264529,0.0062364206
20.651692,0.33241577,0.00090600584,-0.33281981,0.0062388007
20.674546,0.33564886,0.0013892079,-0.33237942,0.0062443929
20.697433,0.33526051,0.0011136951,-0.33201289,0.0062479843
20.720354,0.33276842,0.0013751003,-0.33212033,0.0062534556
20.743308,0.33443821,0.0012192365,-0.33191019,0.0062577534
20.766296,0.33243832,0.0011235998,-0.33208041,0.0062614012
20.789318,0.33452623,0.0011651939,-0.33185354,0.0062653216
20.812374,0.33443366,0.0010047063,-0.33164426,0.0062682349
20.835465,0.33175341,0.0012308313,-0.33194475,0.0062726045
20.85859,0.33338667,0.0010706379,-0.33193461,0.0062759087
20.881751,0.33305065,0.0014384751,-0.33198837,0.006281869
20.904947,0.33250882,0.0012811471,-0.33214518,0.0062865929
20.928179,0.33338535,0.0012657689,-0.33213529,0.0062912005
20.951447,0.33300478,0.001106391,-0.33219778,0.0062947186
20.974752,0.33456642,0.0011440232,-0.33196326,0.0062984779
20.998093,0.33373446,0.0011087681,-0.33188697,0.0063020071
21.021471,0.33214798,0.0011902471,-0.33211241,0.0063060715
21.044886,0.33082998,0.0012297145,-0.33258852,0.0063104071
21.068339,0.33126333,0.0011096844,-0.33298222,0.0063139354
21.09183,0.33264149,0.001037564,-0.3331138,0.0063170184
21.115359,0.33047436,0.00088278947,-0.33365755,0.0063192493
21.138927,0.33357859,0.0013536656,-0.3336109,0.0063244916
21.162533,0.33332533,0.0011103909,-0.33361242,0.0063280165
21.186179,0.33205943,0.0012205024,-0.33385471,0.0063322726
21.209864,0.33267514,0.0010126346,-0.33397989,0.0063352007
21.233589,0.33274901,0.0013556749,-0.33409102,0.0063404454
21.257355,0.33380387,0.0010715373,-0.33400153,0.0063437198
21.281161,0.33298259,0.0012210274,-0.33406824,0.006347969
21.305007,0.33369131,0.0010164913,-0.33400016,0.0063509122
21.328896,0.33270011,0.001248353,-0.33412059,0.0063553486
21.352825,0.33364977,0.0013137629,-0.33406041,0.0063602585
21.376797,0.33358301,0.0011582905,-0.33401292,0.0063640725
21.400812,0.33429758,0.0012225111,-0.33382953,0.0063683184
21.424868,0.33438419,0.001048354,-0.33362967,0.0063714389
21.448969,0.332464,0.0011449339,-0.33379501,0.0063751589
21.473112,0.33276461,0.0011062441,-0.33390317,0.0063786298
21.4973,0.33410168,0.0011102129,-0.33375704,0.0063821237
21.521532,0.33270754,0.0011244642,-0.33387606,0.0063857059
21.545808,0.33184126,0.0010516594,-0.33415984,0.0063888376
21.57013,0.33246909,0.0011373769,-0.33432421,0.0063924987
21.594497,0.33260796,0.0011809048,-0.33446217,0.006396443
21.61891,0.33257844,0.00086456234,-0.33460574,0.0063985562
21.643369,0.33206265,0.0012940556,-0.33484741,0.0064032878
21.667875,0.33492211,0.0011672353,-0.33454524,0.0064071348
21.692428,0.33384337,0.0014071488,-0.33444824,0.0064127218
21.717029,0.33455758,0.0010081991,-0.3342154,0.0064155879
21.741677,0.3336516,0.0011986408,-0.33415487,0.0064196369
21.766375,0.332436,0.0013257233,-0.33432553,0.0064245866
21.791121,0.33444185,0.0013152247,-0.3341147,0.0064294544
21.815916,0.33354899,0.0010844459,-0.33407369,0.0064327618
21.840762,0.33466514,0.0013486575,-0.33382039,0.0064378736
21.865657,0.33172467,0.0011405524,-0.33412634,0.0064415271
21.890603,0.33124594,0.0010793317,-0.33452334,0.0064447972
21.915601,0.33194918,0.0010775625,-0.3347866,0.0064480549
21.94065,0.33509316,0.0011627951,-0.33445189,0.0064518463
21.965752,0.33409821,0.0010547395,-0.33430642,0.0064549641
21.990906,0.33369891,0.0014810866,-0.33423689,0.0064611075
22.016113,0.33502072,0.0010359957,-0.33391597,0.0064641111
22.041374,0.33362743,0.0013432131,-0.33386004,0.0064691573
22.066689,0.33263869,0.0010062396,-0.33399215,0.0064719874
22.092059,0.33351078,0.0011718645,-0.3339584,0.0064758239
22.117485,0.33245695,0.0010577947,-0.33412508,0.0064789482
22.142966,0.33204956,0.0011590702,-0.33436924,0.0064826973
22.168503,0.33316488,0.0012378227,-0.33440128,0.0064869706
22.194097,0.33387893,0.0011911819,-0.33429751,0.0064909255
22.219749,0.33297714,0.0012163464,-0.33436526,0.0064950466
22.245459,0.33467718,0.0011535235,-0.33410967,0.0064987508
22.271227,0.33432573,0.0014893763,-0.33392093,0.0065049213
22.297055,0.3316908,0.0010254539,-0.33423332,0.0065078443
22.322942,0.33202907,0.0014559316,-0.33448138,0.0065137327
22.34889,0.33504402,0.0011938266,-0.33415602,0.0065176888
22.374899,0.33467219,0.001139467,-0.33390139,0.0065212907
22.400969,0.33359467,0.0014065627,-0.33385168,0.0065267754
22.427102,0.33392882,0.0013763483,-0.33373843,0.0065320226
22.453297,0.33288676,0.0013196101,-0.33382336,0.0065368424
22.479556,0.33288571,0.0012189923,-0.3339085,0.0065409524
22.505879,0.33412891,0.0011330518,-0.33375719,0.0065445013
22.532268,0.33360998,0.0011123213,-0.33370457,0.0065479196
22.558721,0.33395446,0.0012092273,-0.33358644,0.0065519572
22.585241,0.33312952,0.0011390994,-0.3336252,0.006555538
22.611828,0.33328223,0.0011409322,-0.33363492,0.0065591284
22.638482,0.33264105,0.0013645437,-0.33376659,0.0065642606
22.665204,0.3331776,0.0013046291,-0.3337962,0.0065689485
22.691996,0.33437444,0.0010588939,-0.3335982,0.0065720349
22.718858,0.33279394,0.0011381524,-0.33370078,0.0065755989
22.74579,0.33305419,0.0013432823,-0.33375387,0.00658056
22.772793,0.33245126,0.0012019622,-0.33392163,0.0065845295
22.799869,0.33539461,0.001206519,-0.3335296,0.0065885267
22.827017,0.33330935,0.0011840123,-0.33353416,0.0065923739
22.854239,0.33298549,0.0012769587,-0.33360032,0.006596846
22.881536,0.33300427,0.0010875412,-0.3336629,0.0066000879
22.908908,0.33160101,0.0013132245,-0.33399237,0.006604812
22.936356,0.33401579,0.0012758703,-0.33386258,0.006609268
22.963881,0.33462076,0.0012827951,-0.33361772,0.0066137696
22.991484,0.33319979,0.0012604059,-0.33364312,0.0066181124
23.019166,0.33212152,0.0010565732,-0.33387359,0.0066211625
23.046928,0.33317549,0.00096321269,-0.33390361,0.0066236963
23.07477,0.33332905,0.0011712806,-0.33390443,0.0066274412
23.102694,0.3345504,0.0011821072,-0.33367295,0.0066312536
23.130701,0.33315699,0.00088251092,-0.33370649,0.0066333774
23.158791,0.33294884,0.00099576309,-0.33377962,0.0066360803
23.186965,0.33360025,0.0012041663,-0.33372885,0.0066400311
23.215225,0.33240149,0.0011549053,-0.33390608,0.0066436631
23.243571,0.33316987,0.0011692471,-0.33393717,0.0066473839
23.272005,0.33530954,0.001231944,-0.33356131,0.0066515119
23.300528,0.33397404,0.0012021264,-0.33343946,0.0066554401
23.32914,0.33335107,0.0012830604,-0.33343608,0.0066599123
23.357844,0.33266352,0.0012417709,-0.33356348,0.0066640985
23.386639,0.33640512,0.00094352569,-0.33297925,0.0066665142
